Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2018-01-24;112.025;113.747;109.352;111.54;271316.66791688
2018-01-25;111.074;111.451;107.244;107.244;215893.89852487
2018-01-26;106.373;111.639;106.373;109.916;131202.3461282
2018-01-29;110.114;110.876;107.808;110.876;102665.03012027
2018-01-30;110.114;110.114;107.808;109.154;82600.20338667
2018-01-31;109.154;113.648;108.481;111.074;335443.2883819
2018-02-01;111.164;112.411;108.768;110.114;119654.4624643
2018-02-02;109.253;109.817;107.907;108.58;171890.70297827
2018-02-05;106.284;107.521;103.889;104.849;205487.66915145
2018-02-06;98.2378;103.027;97.4678;101.493;587578.14359161
2018-02-07;105.235;106.571;103.602;106.571;309596.43730809
2018-02-08;108.194;109.728;104.948;106.284;264620.30983076
2018-02-09;104.562;106.185;101.681;101.681;380354.75579322
2018-02-12;104.562;104.651;101.78;102.166;191404.90883726
2018-02-13;103.126;105.512;102.552;104.463;268611.04827979
2018-02-14;104.651;106.571;103.126;104.275;294605.40512918
2018-02-15;106.284;106.472;104.275;104.275;230950.60108332
2018-02-16;104.849;106.957;104.849;106.086;170685.39893531
2018-02-19;105.997;106.185;103.889;104.364;65218.769392464
2018-02-20;104.364;104.75;102.354;104.364;40071.055282387
2018-02-21;103.978;105.136;103.225;104.849;57776.799920172
2018-02-22;104.849;105.037;103.314;105.037;117290.32880082
2018-02-23;105.037;105.324;102.74;103.978;85331.080862044
2018-02-26;105.037;105.136;101.582;102.354;101375.87005421
2018-02-27;102.453;103.027;100.731;103.027;90065.410070184
2018-02-28;102.453;103.602;99.2959;102.453;275580.19101938
2018-03-01;101.305;101.968;98.9099;100.345;153476.72855497
2018-03-02;100.246;102.255;99.4741;101.394;132517.77434608
2018-03-05;101.493;101.968;100.058;101.493;132405.6295441
2018-03-06;101.493;102.255;97.8528;99.1969;156192.45132738
2018-03-07;99.2959;105.136;95.4139;105.136;356996.30694725
2018-03-08;105.799;106.67;103.602;103.602;142318.82591419
2018-03-09;103.602;105.799;101.681;104.849;347837.81478511
2018-03-12;105.136;110.015;104.176;109.629;312640.5119782
2018-03-13;110.114;110.589;108.006;109.441;279097.09242219
2018-03-14;109.441;109.728;107.343;109.728;183711.37129565
