Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2017-04-28;14.9677;14.9677;14.6018;14.9578;2422.5690865358
2017-05-02;14.9578;15.014;14.7981;15.014;3648.5573768756
2017-05-04;15.014;15.014;14.9578;14.9578;13.1826697886
2017-05-05;15.014;15.014;14.6018;14.7803;1184.4121779296
2017-05-08;14.7803;14.9578;14.733;14.9578;541.5035128548
2017-05-09;14.9578;14.9578;14.6393;14.9578;1105.316159198
2017-05-10;14.9578;14.9578;14.1255;14.6393;3218.5995314628
2017-05-11;14.948;14.948;14.8276;14.8276;536.4332552438
2017-05-12;14.6965;14.8276;13.8257;14.7803;3218.5995314628
2017-05-15;14.7803;14.8641;14.3227;14.8641;1144.8641685638
2017-05-16;14.8641;14.8641;14.1166;14.1255;5809.5011706838
2017-05-17;14.4894;14.4894;14.0594;14.4894;2812.9789225828
2017-05-18;14.4894;14.4894;13.9372;14.0318;558.7423887322
2017-05-19;14.4894;14.4894;13.5634;13.9944;7168.3302104318
2017-05-22;13.9944;13.9944;13.9845;13.9845;136.896955497
2017-05-23;13.8918;13.9845;13.8918;13.9845;257.5690866388
2017-05-24;13.9845;13.9845;13.9667;13.9667;2.0281030444
2017-05-25;13.9667;13.9944;13.5634;13.6581;3858.466041971
2017-05-26;13.9667;13.9667;13.5457;13.9194;1551.498828966
2017-05-29;13.9194;14.0121;13.4234;14.0121;2460.0889928572
2017-05-30;14.0121;14.7714;13.5831;14.5742;3871.6487117596
2017-05-31;14.7428;14.7428;14.0516;14.4618;13309.426228875
2017-06-01;14.7142;14.7142;14.4529;14.4529;653.0491802968
2017-06-02;14.4529;14.4529;14.0417;14.4529;1348.688524526
2017-06-05;14.4056;14.4056;14.1255;14.4056;542.517564377
2017-06-06;14.4056;14.4056;14.2932;14.2932;2.0281030444
2017-06-07;14.4056;14.4056;14.1255;14.1255;49.6885245878
2017-06-08;14.378;14.378;13.7133;13.9007;1075.9086650542
2017-06-09;13.9007;13.9007;13.9007;13.9007;2.0281030444
2017-06-12;13.9007;13.9007;13.4707;13.6117;1656.9601872748
2017-06-13;13.6019;13.9007;13.4234;13.6117;1171.229508141
2017-06-14;13.8819;13.8819;13.8819;13.8819;2.0281030444
2017-06-16;13.8819;13.9372;12.5349;13.5171;18566.26931996
2017-06-19;13.5368;14.0121;12.8524;14.0121;1143.8501170416
2017-06-20;14.0032;14.0318;13.7981;14.0318;2192.3793909964
2017-06-21;14.0318;14.0318;14.022;14.022;2.0281030444
2017-06-22;14.0318;14.0318;14.0318;14.0318;2.0281030444
2017-06-23;14.0318;14.0318;14.0318;14.0318;2.0281030444
2017-06-26;14.022;14.022;14.022;14.022;2.0281030444
2017-06-27;14.3967;14.3967;12.741;13.096;5834.8524587388
2017-06-28;13.096;13.3573;13.0871;13.096;2178.1826696856
2017-06-29;13.096;13.096;13.096;13.096;215.9929742286
2017-06-30;13.096;13.1985;13.096;13.1985;1060.6978922212
2017-07-03;13.3573;13.4234;13.1985;13.4234;1638.7072598752
2017-07-04;13.7133;13.7133;13.4421;13.4421;2.0281030444
2017-07-05;13.4421;13.4421;12.8159;12.8159;1199.6229507626
2017-07-06;13.096;13.096;13.096;13.096;2.0281030444
2017-07-07;13.096;13.096;12.7775;13.096;853.8313816924
2017-07-10;13.096;13.096;13.096;13.096;3.0421545666
2017-07-11;13.0871;13.0871;13.0871;13.0871;48.6744730656
2017-07-12;13.0871;13.0871;13.0871;13.0871;92.2786885202
2017-07-13;13.0871;13.0871;12.6857;13.0023;200.7822013956
2017-07-14;13.0871;13.0871;13.0871;13.0871;2.0281030444
2017-07-17;13.0871;13.0871;12.6857;12.6857;1006.9531615446
2017-07-18;13.0871;13.0871;12.6759;12.6759;1913.5152223914
2017-07-19;13.0684;13.0684;12.6285;13.0398;1718.817330129
2017-07-20;13.0309;13.0309;12.9648;13.0309;54.7587821988
2017-07-21;13.0309;13.0309;13.0309;13.0309;2.0281030444
2017-07-24;13.0309;13.0309;12.9086;12.9086;27.3793910994
2017-07-25;12.9086;12.9086;12.9086;12.9086;2.0281030444
2017-07-26;12.9086;14.1995;12.3574;13.9845;22644.784542248
2017-07-27;14.4894;14.658;14.4894;14.4894;2462.1170959016
2017-07-28;14.3227;14.7616;14.3227;14.7616;4192.0889927748
2017-07-31;14.7616;15.1067;13.5269;15.1067;10436.618266482
2017-08-01;15.0693;15.0693;14.9578;15.0042;235.2599531504
2017-08-02;15.1067;15.1067;14.9677;14.9677;759.5245901278
2017-08-03;14.9677;14.9677;14.873;14.873;6.0843091332
2017-08-04;14.873;14.873;14.8276;14.8276;162.248243552
2017-08-07;14.8276;14.8276;14.8178;14.8178;2345.5011708486
2017-08-08;14.8276;14.873;14.8276;14.8276;864.9859484366
2017-08-09;14.948;14.948;14.3129;14.948;2902.2154565364
2017-08-10;14.948;14.948;14.948;14.948;2.0281030444
2017-08-11;14.948;14.948;14.9391;14.948;82.1381732982
2017-08-14;14.948;14.948;14.3494;14.8276;1368.96955497
2017-08-16;14.9194;14.9194;14.9115;14.9115;34.4777517548
2017-08-17;14.9026;14.9026;14.9026;14.9026;1.0140515222
2017-08-18;14.9026;14.9026;14.873;14.873;5346.0796250384
2017-08-21;14.8641;14.8641;14.733;14.8641;109.5175643976
2017-08-22;14.8641;14.8641;14.8641;14.8641;2.0281030444
2017-08-23;14.8641;14.8641;14.8641;14.8641;2.0281030444
2017-08-24;14.8641;14.8641;14.2182;14.8276;2952.9180326464
2017-08-25;14.8276;14.8454;14.1719;14.8454;3909.168618081
2017-08-28;14.8454;14.8454;14.303;14.303;3713.4566742964
2017-08-29;14.6768;14.6768;14.1719;14.1719;2686.2224823078
2017-08-30;14.0782;14.6768;14.0782;14.5929;10270.313816842
2017-08-31;14.7527;14.8178;14.1817;14.7616;15988.550350527
2017-09-01;14.7803;14.7803;14.2182;14.7803;1301.0281029826
2017-09-04;14.7714;14.7714;14.7714;14.7714;291.0327868714
2017-09-05;14.7803;14.7803;14.6866;14.6866;1884.1077282476
2017-09-06;14.6768;14.6866;14.2843;14.6866;769.6651053498
2017-09-07;14.7428;14.7428;14.7428;14.7428;35.491803277
2017-09-08;14.7428;14.7803;14.4056;14.4894;1227.002341862
2017-09-11;14.2182;14.7616;14.0782;14.7616;749.3840749058
2017-09-12;14.7616;14.7616;14.7616;14.7616;1.0140515222
2017-09-13;14.7527;14.7527;14.4993;14.4993;541.5035128548
2017-09-14;14.7527;14.7527;14.0782;14.1334;16130.517563635
2017-09-15;14.6866;14.6866;14.1334;14.3681;4687.9601871306
2017-09-18;14.6866;14.6866;14.1255;14.2655;6366.2154563716
2017-09-19;14.6866;14.6866;14.0318;14.4342;2778.501170828
2017-09-20;14.6866;14.6866;14.0782;14.4342;2302.9110069162
2017-09-21;14.6866;14.6866;14.0417;14.4056;1178.3278687964
2017-09-22;14.6768;14.6768;14.4056;14.4056;2675.0679155636
2017-09-25;14.6768;14.7616;14.0417;14.1817;11180.932083777
2017-09-26;14.7616;14.7616;14.1334;14.1334;1091.1194378872
2017-09-27;14.6679;14.6679;14.2182;14.2182;4855.2786882936
2017-09-28;14.5367;14.5929;14.0683;14.5929;1075.9086650542
2017-09-29;14.6768;14.6768;14.5929;14.5929;2.0281030444
2017-10-02;14.6679;14.7231;14.5929;14.6768;1071.8524589654
2017-10-03;14.6965;14.6965;14.1334;14.6768;188.6135831292
2017-10-04;14.6768;14.6768;14.5841;14.5841;2.0281030444
2017-10-05;14.4056;14.4056;13.6768;14.1255;6864.1147537718
2017-10-06;14.1255;14.6393;14.0318;14.6393;1540.3442622218
2017-10-09;14.6768;14.6768;14.0318;14.0318;1683.325526852
2017-10-10;14.2567;14.2567;13.9372;13.9372;749.3840749058
2017-10-11;14.3129;14.3129;13.377;13.9372;747.3559718614
2017-10-12;14.3129;14.3129;14.1916;14.1916;220.0491803174
2017-10-13;14.2084;14.2084;13.5733;14.1166;75.0398126428
2017-10-16;14.5643;14.5643;14.0318;14.4993;7.0983606554
2017-10-17;14.5841;14.5841;14.5841;14.5841;1.0140515222
2017-10-18;14.2084;14.2084;14.2084;14.2084;100.3911006978
2017-10-19;14.2084;14.2084;14.2084;14.2084;1.0140515222
2017-10-20;14.5841;14.5841;13.6206;14.1719;520.2084308886
2017-10-23;14.4431;14.4431;14.163;14.1719;162.248243552
2017-10-24;14.2182;14.2182;14.1995;14.1995;13.1826697886
2017-10-25;14.1995;14.1995;13.6285;14.0318;869.0421545254
2017-10-26;14.0318;14.0318;12.9569;13.5634;4585.5409833884
2017-10-27;13.8445;13.8445;12.9185;13.0871;8007.9648708134
2017-10-30;13.0772;13.096;13.0772;13.096;1098.2177985426
2017-10-31;13.096;13.2557;13.0871;13.0871;7028.3911003682
2017-11-02;13.0871;13.6581;13.0871;13.6581;2066.6370022436
2017-11-03;13.8445;14.4529;13.6581;14.0594;6202.9531612974
2017-11-06;14.4717;14.4717;13.4421;13.9194;365.058547992
2017-11-07;13.9372;13.9372;13.8918;13.8918;7.0983606554
2017-11-08;13.9372;13.9372;13.4145;13.7981;1901.346604125
2017-11-09;13.9372;13.9372;13.4707;13.7981;1087.0632317984
2017-11-10;13.947;13.947;13.1532;13.1907;2521.9461357114
2017-11-13;13.1058;13.1157;12.741;13.0871;2894.1030443588
2017-11-14;13.096;13.947;13.096;13.5171;1714.7611240402
2017-11-15;13.9569;13.9569;13.9569;13.9569;1.0140515222
2017-11-16;13.9667;13.9667;13.5634;13.7034;353.9039812478
2017-11-17;13.9667;13.9667;13.9667;13.9667;1.0140515222
2017-11-20;13.9667;13.9667;13.7034;13.7034;215.9929742286
2017-11-21;13.7034;13.7034;13.6581;13.6581;4693.0304447416
2017-11-22;13.6581;13.6581;13.2833;13.6482;4005.50351269
2017-11-23;13.6482;13.6482;13.6117;13.6117;79.0960187316
2017-11-24;13.6482;13.9845;13.6482;13.9845;2880.9203745702
2017-11-27;14.0318;14.0318;13.6581;13.6581;1710.7049179514
2017-11-28;14.0318;14.4056;13.5831;14.3129;5643.196721043
2017-11-29;14.3129;14.3129;14.022;14.0318;4467.9110068132
2017-11-30;14.3878;14.3967;14.0318;14.303;605.3887587534
2017-12-01;14.3967;14.3967;13.7508;14.2182;2851.5128804264
2017-12-04;14.3405;14.3405;14.303;14.303;1368.96955497
2017-12-05;14.3129;14.3129;14.2084;14.2084;7286.9742385292
2017-12-06;13.8445;14.1719;13.8445;13.9194;533.3911006772
2017-12-07;14.2182;14.2182;13.9194;14.0318;748.3700233836
2017-12-08;14.3129;14.3129;13.9007;14.2182;3683.0351286304
